date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-12-21T00:00:00,54.0,5.114699393995375,1.2073440831864832e+16,1.3350253121443104e+24,,255.87856487546352,5.05620100923258,ref_sp
2020-12-21T00:00:00,60.0,5.114718085693047,1.208275232096256e+16,1.335094631549775e+24,,255.81527092227543,5.023280816510471,ref_sp
2020-12-21T00:00:00,66.0,5.114709289600024,1.2081317801885696e+16,1.3351434865985326e+24,,253.72897248644549,5.236091702971068,ref_sp
2020-12-21T00:00:00,72.0,5.114665309134914,1.2069590393683968e+16,1.3349680984146443e+24,,255.4033827189478,5.375874228264153,ref_sp
2020-12-21T00:00:00,78.0,5.1145707511349245,1.2068744285126656e+16,1.334815480430472e+24,,255.09723777286004,5.401083186440064,ref_sp
2020-12-21T00:00:00,84.0,5.114609783797711,1.2086909849305088e+16,1.334921837439272e+24,,254.92775576297976,5.296728016301189,ref_sp
2020-12-21T00:00:00,90.0,5.114578447716319,1.20697170952192e+16,1.3349526780895201e+24,,251.60487417937233,5.539158581989633,ref_sp
2020-12-21T00:00:00,96.0,5.114665309134914,1.2065460782628864e+16,1.3348509327667386e+24,,251.16075944263008,5.534885562084826,ref_sp
2020-12-21T00:00:00,102.0,5.1145641540651585,1.2075919027994624e+16,1.3347444316427505e+24,,253.06434868795023,5.577617175421668,ref_sp
2020-12-21T00:00:00,108.0,5.11468180180933,1.2096365219807232e+16,1.334905120077455e+24,,256.7680626692977,5.667356425728672,ref_sp
2020-12-21T00:00:00,114.0,5.114680152541888,1.2087499333566464e+16,1.3349709807184058e+24,,253.39696092463905,5.762201965432959,ref_sp
2020-12-21T00:00:00,120.0,5.114751620797694,1.2074682077413376e+16,1.33487629703984e+24,,255.37290348224087,5.795087848560685,ref_sp
2020-12-21T00:00:00,126.0,5.114679053030261,1.2071892496154624e+16,1.334802510063545e+24,,258.8512594500258,5.725835263471132,ref_sp
2020-12-21T00:00:00,132.0,5.114765364693041,1.2076278731505664e+16,1.3349546957021532e+24,,258.1637568848752,5.846236769031711,ref_sp
2020-12-21T00:00:00,138.0,5.1147477725069965,1.206616837849088e+16,1.335009315358434e+24,,254.49955447356305,5.823396979009234,ref_sp
